ApplyLink,Company,Description,Jobtype,Location,Logo,Skill,Title
https://www.careerbuilder.com/job/J2V50S6YD7831LFVJLJ?ipath=CRJR199,Invision Integrated Behavioral Health LLC,"       
Think you're the perfect candidate?
Think you're the perfect candidate?",Part-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default1-7df719a90b0e2258adfb41fbed2276da603bf1204f7b44d20bcd874c2e3f2c63.png,#Basic Computer#Telephone Skills,"Part time Assessment Representative / $250 - $500 daily, US-work from home"
https://www.careerbuilder.com/job/J3R4RQ63RR3K4BVQ1P8?ipath=CRJR197,Experis,"Job Title: BTS SMO Contract ManagerLocation: RemoteDuration: 7+ months(+extension)BTS SMO Contract ManagerThe BTS Supplier Management Office (SMO) drives integration between IT Leadership, IT Operations, Procurement, and contracted Service Providers while ensuring receipt of services in accordance with outsourcing agreements. The SMO optimizes contract, performance, financial, and relationship management processes building a foundation to resolve issues, monitor contract compliance, drive continuous improvement, and guide the relationship with the providers.The Contract Manager has responsibility for end to end contract administration including contract change and interpretation, service level management and oversight of contractual deliverables and obligations. The Contract Manager also guards the commercial relationship and administers commercial and financial arrangements with the Service Providers to include billing, invoicing, performance/penalty adjustments and internal chargebacks where appropriate. The position may be responsible for multiple supplier relationships.This role requires the resource to influence and partner with senior IT leadership and key 3rd party providers. This role requires the ability to operate with broad goals and objectives with little direction to execute. Work is reviewed for soundness of business judgment and to determine if overall results and objectives have been achieved.Primary responsibilities of this position include but are not limited to:The successful candidate for this position will have the following experiences and expertise:ManpowerGroup is an Equal Opportunity Employer (EOE/AA)
Think you're the perfect candidate?
Think you're the perfect candidate?Develop and direct the relationships with Strategic (high-spend, high-value and high-dependence) Service ProvidersFacilitate and build relationships with and among executives internally and across suppliersDevelops and maintains governance process frameworks for interactions and integrations with the suppliersFacilitates requirement setting and prioritization for the suppliers. Ensures that requirements are well-communicated and well-understood, and clearly defines expectations from the businessActs as the point of accountability for escalation for relationship issues and, if all other avenues of supplier management fail, operational problemsMonitors the performance of the agreements and the overall relationships with the suppliersHelps establish common goals between key stakeholders and suppliers, and drives communication between the partiesTracks and ensures that all contractual obligations (e.g., commitment dates, milestones, notices, renewals, deliverables) are met.Ensures the agreement is updated to reflect the current business relationship.Works directly with legal and outside counsel, when necessaryProactively identifies areas of opportunity for process improvement efficiencies.Must be proactive in originating, participating in and executing strategies to achieve both current and long-range objectives.Strong business acumen, technical, financial, communication and negotiation skills with demonstrated diplomacy and effectiveness when working in a matrix environment.Multi-faceted approach to relationship management to include a board range of communication and problem-solving skills (accommodation, flexibility, support, understanding and more).Knowledge of contracting trends, and traditional and emerging contract and supplier performance models. Experience negotiating and managing contract life cycles with an emphasis on infrastructure outsourcing and IT consulting service agreementsAbility to understand contract risks and to work with other parts of the organization crafting tactics and strategies for risk mitigation. Effective communicator and presenter in formal and informal settings across all levels including senior leadership (executive presence)Experience in packaging high-quality documents for senior IT leadership presentation purposes with a meticulous attention to detailKnowledgeable about how organizations work and know how to get things done both through formal channels and the informal networkClear thinker who anticipates and develops strategies for anticipated future consequences and trendsDedicated to meeting the expectations and requirements of internal and external customersDevelops innovative or creative process improvementsSolves difficult problems with effective solutions using rigorous logic and methodsQuickly creates focus on the most important issuesHighly organized, self-motivated and directedPursues everything with energy, drive, and a will to finishTeam-oriented, collaborative environment leadership skillsDemonstrated ability to perform in alignment with key IT principles: Transparency, Delivering value, Keeping things simple, Enabling People, Predicting/Preventing issues, Insisting on ComplianceMinimum of 10 years of relevant experience with an emphasis on infrastructure outsourcing and IT consulting service agreements. Bachelor's degree in business, computer science, or equivalentLaw degree preferred",Contractor,"Gurnee, GA",https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,#Leadership#Negotiation#Business Acumen#Presentations#Outsourcing#Complex Problem Solving,BTS SMO Contract Manager
https://www.careerbuilder.com/job/J2N2M56X0LGT7FD9CRN?ipath=CRJR196,SearchBourne Consulting,"• Support building automation capability and mentor development team and architects  • Assist development team in resolving technical problems  • Anticipate, identify, track and resolve technical issues and risks affecting delivery  • Assist with the design, build, and rollout and run support for technology solutions  • Design and/or configure applications/ tools to functional and technical requirements  • Coordinate and participate in structured peer reviews / walkthroughs  • Architect on Robotic Process Automation  • Evaluate RPA tools and provide recommendations  • Assess automation opportunity from technical perspective and provide solution  • Assist Support teams with technical expertise to resolve issues  ● Certified and experienced on any of the RPA Tools (Automation Anywhere)● Lead(min)/Architect(preferred) level● Expert AA Knowledge including 11LTS API knowledge(MUST)● Expert/Architect C# and DOT.NET framework(MUST)● Java(MUST)● SQL Server(MUST)● Oracle(GOOD)● Webserver setup and Admin for IIS, Apache and Tomcat● Windows PowerShell(MUST)● Unix and Windows Admin(MUST)● Unix Scripting● Strong communication skills ● Good interpersonal and teamwork skills ● Strong leadership skills ● Team management experience • Support building automation capability and mentor development team and architects  • Assist development team in resolving technical problems  • Anticipate, identify, track and resolve technical issues and risks affecting delivery  • Assist with the design, build, and rollout and run support for technology solutions  • Design and/or configure applications/ tools to functional and technical requirements  • Coordinate and participate in structured peer reviews / walkthroughs  • Architect on Robotic Process Automation  • Evaluate RPA tools and provide recommendations  • Assess automation opportunity from technical perspective and provide solution  • Assist Support teams with technical expertise to resolve issues  
Think you're the perfect candidate?
Think you're the perfect candidate?",Full-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default2-bd8c6d17bb86a865779a69ea7731fd5bb86183b048a23de8a664038f54eba104.png,#Automation Anywhere#C Sharp (Programming Language)#Java (Programming Language)#Robotic Process Automation#Rpa#Sql (Programming Language),RPA Lead/Architect
https://www.careerbuilder.com/job/J2W42265KSS02R3PL5R?ipath=CRJR195,ApTask,"[ Email address blocked ] -  | Salesforce Certified Platform Developer I/Dev 401Salesforce Certified Platform App Builder
Think you're the perfect candidate?
Think you're the perfect candidate?Understands all aspects of Salesforce configuration and technical/functional capabilitiesPrepare documentation covering design and codeAssist in the design and development of custom Salesforce platform and custom Salesforce applicationsMinimum 5 years of Salesforce hands on Development experienceAbility to code from scratch within Apex, VF, and have Lightning exposureStrong experience with custom ApplicationsStrong experience with AppExchangeAbility to function with new technologiesMinimum 4 years’ experience with Salesforce Service , Sales CloudMinimum 5 years’ experience in Salesforce Development including Custom Objects, Performance Tuning, Apex, Triggers, Web Services, Visualforce, andMinimum 5 years’ experience with the full software development lifecycleAn understanding of Object Oriented design methodologiesAbility to work in a fast-paced, dynamic, team oriented environmentAbility to work independentlyStrong attention to detailStrong trouble shooting and problem solving skillsSalesforce Certified Advanced Administrator preferred, not required ",Full-Time/Part-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default4-2f7ce52a07392fe81b1f18d06df6e62b632c9488b16d620bbc81654c18edb2fd.png,#Lightning#Lwc#Salesforce Lead,Salesforce Lead Developer
https://www.careerbuilder.com/job/J2N4T4744VM8S9JMVMH?ipath=CRJR194,Workshop Digital,"
Think you're the perfect candidate?
Think you're the perfect candidate?",Full-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default1-7df719a90b0e2258adfb41fbed2276da603bf1204f7b44d20bcd874c2e3f2c63.png,#Digital Marketing#Google Ad Words#Google Tag Manager#Paid Advertising#Pay Per Click#Ppc,Paid Digital Marketing (PPC) Team Supervisor
https://www.careerbuilder.com/job/JCM89F6FS3J99D8QHGS?ipath=CRJR192,Ascendo Resources,"Remote opportunity for someone living in Central or Mountain Time Zones. We are looking to hire experienced mortgage loan processors. Responsible for processing loans from set-up to closing by verifying, compiling and entering borrower information in to loan processing systems. Competitive compensation structure, with year one earnings of $100k-$200k + benefits.Responsibilities:  Qualifications:  **All resumes will remain confidential.**
Think you're the perfect candidate?
Think you're the perfect candidate?Set and maintain proper expectations with all parties on the loan fileVerify and analyze loan documentation including income, credit, appraisal, and title, while maintaining strict compliance with all applicable federal and state regulations.Clear loan conditions and communicate effectively with Sales, Processing and Underwriting teamCollaborate with Closing Processing Analysts to review & analyze title for all requirements and address issues, insurance coverage for mortgageeMaintain loan file compliance while managing pipeline as various volume levelsWork effectively under specific time constraints and meet end-of-month deadlinesFamiliarity with home loans and residential mortgages, conventional loan guidelines, and loan productsAt least two years of mortgage loan processing experience",Full-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default4-2f7ce52a07392fe81b1f18d06df6e62b632c9488b16d620bbc81654c18edb2fd.png,#Insurance#Underwriting#Time Constraint#Loans#Communication#Documentation,Mortgage Loan Processor
https://www.careerbuilder.com/job/J2N2FJ6J11Q5X4D04HC?ipath=CRJR193,Wintrust Mortgage,"Immediate opportunities for with As a full service nationally-chartered lender with offices located across the country, Wintrust Mortgage is dedicated to providing customers with a wide range of mortgage products. To compliment the basic Conventional, FHA and VA Programs, Wintrust Mortgage is positioned to meet the needs of the continually evolving mortgage market. Wintrust Mortgage is a part of Wintrust Financial Corporation, a well capitalized, diverse, $14 billion asset, financial services company.
Think you're the perfect candidate?
Think you're the perfect candidate?Industry competitive compensation with bonus plan and Sign on BonusA diverse and growing organization with multiple opportunities for professional development and growthAbility to work from home!Flexible work hours and Paid Time OffFull benefitsAnd so much more!Issue needs letter and/or loan status letter to client and loan officer.Follow up and insure receipt of requested documentation on timeline to insure submission of file to UnderwritingPull Fraud GUARD Reports and obtain information to clear low and/or moderate impact findings as needed, obtain documentation to support clearance of items. Document any high impact alerts to UW to clear.Insure 100% compliance with internal fraud prevention procedures and other Wintrust procedures.Request Chain of Title from the title company and/or the seller attorney during the process of the loan. Request and analyze Tax Return Verification (TRV) if tax returns are used to qualify. Insure match of income found in file.Ensure contingency dates are met on purchases.Complete Clear to Close Audit for every file prior to submission to UW for CTC.Ensure all loans are clear to close and moved to closing department at least 3-days prior to the confirmed closing date.Ensure borrower understands conditions for closing.Schedule closing date and time with borrowers, LO’s and title companies.High School or equivalent degree.3-5 years of Mortgage Processing experienceAbility to process conventional, FHA, VA, USDA, Bond, Jumbo and Brokered loansCan calculate various income: wage earner, SSN, Disability, Schedule C Self Employed, Trust Income, Capital Gains income, Rental income.Multiple investor experienceDemonstrated problem solving skillsAbility to multitaskAbility to work in a “fast paced” environmentGood organizational, written and telephone skills.Great work ethicCustomer service oriented",Full-Time, TX,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,#Loans#Underwriting#Mortgage Loans#Tax Return#Fraud Prevention And Detection#Scheduling,Mortgage Loan Processor - Work From Home
https://www.careerbuilder.com/job/J3057P5Z9PBXM9CCY7M?ipath=CRJR191,SHR Talent,"#COVID-19SHR Talent is an equal opportunity employer.See a complete list of opportunities at [ Link removed ] - 
Think you're the perfect candidate?
Think you're the perfect candidate?Expert Macintosh computer skills in Adobe CC Suites programsStrong knowledge of typography including paragraph, character, object, and GREP styles; Master Pages desiredKnowledge of book structural elements and proofreading marks7+ years of professional experience in creative/design/type management processes, project managementBA from respected institution in Design field, especially relating to interior book design and typographyUnderstands printing and binding processesStrong knowledge of Trade Book design and current trends desiredComprehensive knowledge of long document production in InDesignHigh level of skill working with Adobe CC InDesign, Photoshop, Illustrator on MAC OSCapable of working with Microsoft Word and ExcelProject ManagementHandle multiple tasks and set appropriate prioritiesEffective written and oral communication skills to comfortably brainstorm and communicate smoothly and effectivelyAble to work quickly, accurately, and efficiently",Full-Time, TN,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default1-7df719a90b0e2258adfb41fbed2276da603bf1204f7b44d20bcd874c2e3f2c63.png,#Adobe Creative Suite#Graphic Design#Interior Book Design#Project Management#Typography,Sr. Graphic Designer (4 Color)
https://www.careerbuilder.com/job/J2Z4KQ6K295JNV5T562?ipath=CRJR190,SHR Talent,"SHR Talent is currently seeking a  with experience in designing and typesetting complex content for a globally recognized client in Grand Rapids, Michigan! This role will be part of the company’s in-house Content Design team supporting multiple Academic, Reference, and Bible publishing group.This role requires an individual with the technical ability to handle complex designs with content that is heavily footnoted, indexed, and full of tables and images. In addition, the candidate should have project management skills in hiring and managing outside vendors. g and appropriate execution is crucial for success in this role. The  must be exceptionally organized and able to manage a demanding schedule in a fast-paced environment.#COVID-19SHR Talent is an equal opportunity employer.See a complete list of opportunities at [ Link removed ] - #COVID-19
Think you're the perfect candidate?
Think you're the perfect candidate?Work simultaneously on 10-12 projects based on publishing cycle.Design and typeset high-quality Academic and Reference interiors in collaboration with editorial, art directors, marketing, and production.Take initiative in each project to problem-solve, trouble-shoot, and demonstrate consistent follow-through to meet deadlines.Properly manage projects and report progress.Translate text scenarios and requirements for design into effective technical solutions.Coordinate the creation of interior illustrations/artwork and photography.Execute with a focus on file performance, scalability, and usability as well as content reuse and integrity.Maintain quality control throughout the entire publishing workflow process.Responsible for pre-press operations to prepare print ready PDF for the printer.Collect all necessary files and documents pertaining to a project and archive following established procedures.Expert Macintosh computer skills in Adobe CC Suites programs: mainly InDesign, Photoshop, and Illustratorg knowledge of typography including paragraph, character, object, and GREP styles; setting up Master pagesKnowledge of Academic and Bible structural elements and translationsAt least 5 years of experience in interior book design, composition, and project managementPreferably professional and educational publishing experience involving complex contentBachelor’s Degree in Art & Design preferred or equivalent work experience in religious, academic, or professional publishing.Understands printing and binding processesg knowledge of Academic, Reference, and Bible design and current trendsComprehensive knowledge of long document typesetting in InDesignHigh level of skill working with Adobe CC InDesign, Photoshop, Illustrator on MAC OSKnowledge of how to create and use GREP styles and scripts preferredFamiliarity with XML (DITA) a plusProject ManagementHandle multiple tasks and set appropriate prioritiesEffective written and oral communication skills with extended team and vendorsAble to work quickly, accurately, and efficientlyBilingual (Spanish) candidates are a plus ",Full-Time, MI,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,#Adobe Creative Suite#Adobe Illustrator#Adobe Photoshop#Graphic Design#In Design#Project Management,Sr. Graphic Designer (Bible)
https://www.careerbuilder.com/job/J3R33K6WZNLGNGYQJGQ?ipath=CRJR189,Vaco Technology," UNDERWRITER    (Top Moneylending Org.), (FINANCIAL SERVICES): Up $80K Base Salary, total comp. ($100K-$110K) (depending on experience) + PTO, Maternity Leave, Medical, Dental, Vision, BONUS. Vaco is working with One of the Leading Mortgage Companies with a proven track record of guiding home buying and the home loan process. The company is hiring multiple with excellent communication skills and a high attention to detail, dedicated to premier customer service and loan and mortgage guidance and oversight expertise. This is a DIRECT HIRE Position for a company in the Midwest ,but they are looking for the most talented Underwriters all over the United States to work remotely on behalf of their many proud customers. 1. Minimum of 2+ Years Experience as an Underwriter2. Experience reviewing Mortgage Loan Applications3. Underwriting Regulatory Knowledge 4. Business Administration/Finance Degree 5. Interpersonal Communications, Negotiation Approve & Deny Mortgage Loans based off Internal/External guidelines, Stay up to date with Mortgage and Regulatory Loan Underwriting Trends, Guide Loan Processors, provide amazing customer service.PLEASE NOTE: no c2c, unable to sponsor now or in future, no recruiters, must be currently in United States.
Think you're the perfect candidate?
Think you're the perfect candidate?",Full-Time,"Seattle, WA",https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default2-bd8c6d17bb86a865779a69ea7731fd5bb86183b048a23de8a664038f54eba104.png,#Interpersonal Communications#Loans#Underwriting#Mortgage Loans#Customer Service#Negotiation,"Mortgage Underwriter-Remote, (Top Moneylender Org)"
https://www.careerbuilder.com/job/J3W4ND6D0DWSPHGSN5G?ipath=CRJR188,Vaco Technology,"DEV-OPS TEAM LEAD (C2H) no c2c. Digital Stores & Mobile Reps teams seeks DevOps Engineer w/demonstrated experience in the following: Terraform, cloud services, Continuous Integration/Continuous Deployment pipelines & infrastructure for App Platform (real-time, event-driven services) migrate existing React/Redux apps, and Node API from on-prem cloud solution to Azure.
Think you're the perfect candidate?CONTRACT TO HIRE, MUST BE WILLING TO RELO TO PORTLAND POST COVID, UNABLE TO SPONSOR NOW OR IN FUTURE, NO C2C. 
Think you're the perfect candidate?3+ yrs/o exp. working w/ infra-as-code systems1+ year of exp. working w/ terraformExp. w/ Azure (AZURE PUBLIC CLOUD EXPERTISE!!!)Azure DevOps experienceExperience w/ GitHub ActionsExp. w/ GIT & YARN/NPMExperience w/ Serverless AppsHighly security-focusedContinuous Integration/Continuous DeploymentExpertise in Infrastructure-As-A-CodeNetworkBest practice for highly-secure dataBuild/manage/maintain Terraform IaC for delivery of productsGenerate and assist software and API migration onto Azure CloudPromote safe and secure servicesTroubleshoot and manage scalability of solutionsWork within a Scrum/Agile framework to help prioritize and set work estimationsManage SLAAny exposure to NodeJS, MQ, Kafka, MQTT, Terraform, Azure, TypeScript is a huge plus",Contractor,"Portland, OR",https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,#On Prem#React Redux#Scrum (Software Development)#Agile Software Development#Event Driven Programming#Npm(Software),Azure DevOps Lead (C-2-Hire) Product Delivery Systems.
https://www.careerbuilder.com/job/JD91SH6WMDPNL7TFHBJ?ipath=CRJR187,Crescent Solutions,"
Think you're the perfect candidate?
Think you're the perfect candidate?Candidate must have the capacity to comfortably handle a daily high call volume, as approximately 90% of daily duties will focus on the phone.Candidate MUST be dependable and punctual.Software or Tech Support knowledge is beneficial in this position. Handle incoming customer service callsDispatch incoming customer phone callsAccept customer calls and return customerMaintain customer service related information for customer accountsEnsure quality customer service and customer satisfactionMaintain customer service voicemail and return customer callsProvide customers with superior customer serviceProvide customer service for internal customersCapturing customer information and answering customer inquiriesResolve inbound customer calls regarding accountTake customer orders and provide high-quality customer serviceMake out going customer service callsWork with customer service manager to ensure proper customer serviceResolve any customer service issuesAnswering inbound calls and providing excellent customer serviceProvide customer support and handling customer inquiriesCombining excellent customer service skillsAssure quality customer service to all customersProvide exceptional customer service to all customersProvide superior customer service with all customer interactions",Full-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,#Customer Service#Identify Customer Need#Portuguese#Resolve Customer Issue#Resolve Request#Tech Support,"Remote Multilingual Customer Support Rep (English, Spanish, Portuguese)"
https://www.careerbuilder.com/job/JCM6QR79R6W3950LFXV?ipath=CRJR186,Curtiss Wright," is seeking a highly experienced  to join their  facility in . We are looking for a creative Senior Embedded Software Engineer who has a passion to invent, solve problems and the curiosity to learn new ideas and technologies. We are seeking resourceful candidates able to overcome new challenges with creativity, innovation and tenacity. is an industry-leading manufacturer of electronic assemblies, systems and software destined for the US military.This is your chance to join a dynamic team developing state of the art embedded software such as custom VPX based data acquisition cards and working with complex processor chips. As a member of our team, you will have continuous opportunities to learn and develop innovative solutions for customers worldwide. Apply if you are a team player willing to share, collaborate and create.
Think you're the perfect candidate?
Think you're the perfect candidate?Develop C/C++ applications for new microprocessor-based data acquisition cards.Act as the lead software engineer for Serial Rapid Input Output (SRIO) and gigabit Ethernet communication protocols.Utilize Xilinx Vivado and TI Code Composer Development Tools.Develop Digital Signal Processing (DSP) filters utilizing TI DSP assembly language.Work with Electrical Engineers to debug and test new hardware designs.Develop and maintain all software product documentation.Develop software testing and validation procedures.Bachelor's Degree in Computer Science or related field is required -- Master's Degree preferred.6+ years relevant work experience required.3+ years of experience with C programming.Ability to design, code, debug, test and document embedded software applications.Ability to understand customer requirements documents.Excellent technical writing and communication skills.Excellent analysis and decision-making skills.Strong planning and organizational abilities.Ability to interface with individuals and groups.US Citizen and must be able to obtain and maintain a DOD security clearance.",Full-Time, NY,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default4-2f7ce52a07392fe81b1f18d06df6e62b632c9488b16d620bbc81654c18edb2fd.png,#Digital Signal Processing#Microprocessor#Debugging#C++ (Programming Language)#Assembling#Assembly Language,Senior Embedded Software Engineer
https://www.careerbuilder.com/job/J4R1DZ6WSXQJ7N8MDW4?ipath=CRJR184,GabrielTech,"
Think you're the perfect candidate?
Think you're the perfect candidate?Solid outgoing personality with superior interaction abilities as well as great work principles.Data entry and also strong business abilities.Effective listening as well as analytical abilities, in addition to the capability to summarise details and deal solutions.Experience with personal computer and also have at least a typical functioning degree typing capability.You should be professional and positive and additionally have a high level of self-motivation and also have the capacity to function individually in your task.Excellent time management and administrative abilities with a keen focus to detail.Other Requirements: This is an on-line work from home position, so you will be required to have the following:Excellent Working Entry Level. Personal Computer, less than 4 years of ages.Legitimate high-speed internet access.Full time & Part time telemarketing position jobs.",Full-Time/Part-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default1-7df719a90b0e2258adfb41fbed2276da603bf1204f7b44d20bcd874c2e3f2c63.png,#Customer Service#Data Entry#Time Management#Typing#Telemarketing#Analytical,Work From Home Remote Data Entry Part Time / Full Time
https://www.careerbuilder.com/job/J2W1JN73SRZ4C5942PG?ipath=CRJR185,Wintrust Mortgage,"Immediate opportunities for  with As a full service nationally-chartered lender with offices located across the country, Wintrust Mortgage is dedicated to providing customers with a wide range of mortgage products. To compliment the basic Conventional, FHA and VA Programs, Wintrust Mortgage is positioned to meet the needs of the continually evolving mortgage market. Wintrust Mortgage is a part of Wintrust Financial Corporation, a well capitalized, diverse, $14 billion asset, financial services company.
Think you're the perfect candidate?
Think you're the perfect candidate?Industry competitive compensation with bonus plan and Sign On Bonus!A diverse and growing organization with multiple opportunities for professional development and growthAbility to work from home!Flexible work hours and Paid Time OffFull benefitsAnd so much more!Confirms scheduling information (time, location) with the Title or Escrow Company and internal Closing calendar when information is received.Verifies accuracy and consistency of documents by performing an audit of the file checking for any discrepancies while preparing closing package.Completes a minimum of 50 closing packages monthly.Funds the loan in compliance with investor guidelines as well as meeting all at-closing conditions to assist investor delivery for the third party sale of the loan.Reviews Closing Disclosure for accuracy and completeness.Requests wire from the warehouse line.Forwards the Closing Disclosure to the consumer, processor and loan officer/assistant in one of the 3 approved delivery methods.Communicates with the title/escrow company prior to the consummation and/or during the signing if necessary.Authorizes funding to Title/Escrow AgentsHigh School or equivalent degree.1+ years of Mortgage Lending/Closing experience, as well as Financial Software, Customer Service and communication skills.Thorough knowledge and understanding of TRID, TILA and RESPA Guidelines. (FNMA, FHLMC, FHA/VA)Experience and extensive knowledge of TRID guidelinesKnowledge of State Bond Programs a plusAbility to work in a “fast paced” environmentGood organizational, written and telephone skills.Great work ethicCustomer service oriented",Full-Time, CA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default3-dda8ce02d819e5cf6b0502863c9fa6a8041345990c1dbcbcc5c1732b6731a5c1.png,#Real Estate Settlement Procedures Act#Truth In Lending Act#Loans#Mortgage Loans#Service Orientation#Scheduling,Mortgage Loan Closer - Work From Home!
https://www.careerbuilder.com/job/J335TZ645K5LM8HN6CP?ipath=CRJR225,ANZ,"limit Test
Think you're the perfect candidate?
Think you're the perfect candidate?Drive various talent development programs including development planning, and leadership developmentFacilitate leadership development and team development sessionsDevelop and oversee professional development, leadership development and organizational development initiativesOrganize and lead leadership development initiativesAdvise leadership team on development planning for high-potential employeesGrow the leadership development strategy in alignment with the business needsProvide employee development solutions that address business needsManage the implementation of the performance management system that includes performance development plans and employee development programsLead and manage corporate-wide leadership and organizational development initiativesSupport global/multi-cultural talent development initiatives and programs that improve employee performance and developmentExecute leadership development curriculum with a focus on building a pipeline of leadership talentLead program level initiatives or company strategic focused initiativesLead the development, implementation and evaluation of leadership and management development programsTrain all of employees in leadership developmentOversee all test development activities for all test development projectsServe as program owner for the fleet's leadership development/training programsDevelop, manage and conduct leadership development programsWork on development plans for key talentServe as program owner for the fleets leadership development/training programsAssist with the development and implementation of enterprise-wide talent development processes, programs, and tools including performance management, career development, leadership assessment and development",Full-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,#Communications#Innovation#Management#Team Building#Training And Development,C++ (Programming Language){DUMMYJOBS23}
https://www.careerbuilder.com/job/J311F36TCMGP2R69XQZ?ipath=CRJR224,Americans for Immigrant Justice,"[ Link removed ] - 
Think you're the perfect candidate?
Think you're the perfect candidate?",Full-Time,"Miami, FL, FL",https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default4-2f7ce52a07392fe81b1f18d06df6e62b632c9488b16d620bbc81654c18edb2fd.png,#Press Releases#Marketing#Brochures#Fundraising#Communication#Research,Director of Development and Communications
https://www.careerbuilder.com/job/JD73BB6Z6PBQRQ5V4JC?ipath=CRJR222,Flybridge Staffing,"Flybridge Staffing has an immediate need for a Sr. Project Manager to join one of the fastest growing and best places to work in Nashville. The ideal candidate will have extensive experience working within a fast-paced Software Development environment. Prior experience managing various healthcare integration projects is desired.[ Link removed ] - [ Link removed ] - 
Think you're the perfect candidate?
Think you're the perfect candidate?Identify project goals and priorities with client and third-party stakeholders and project sponsors to produce an overall client implementation plan.Creates project planning documentation (including updates, status reports, etc.) and follows all our client’s project methodologies.Coordinates team activities to meet project milestones.Prepares, implements, monitors, and updates the project plan. Coordinates with the business owner and upper level management to ensure the actions are consistent with the approved planManage and communicate a clear vision of the project's objectives and motivate the cross functional project team to achieve them; create a project environment that enables peak performance by the internal and external teams.Contributes to and collaborates on the design, development, testing, and implementation of technical and functional specifications of a project technology system, which may include developing information systems testing strategies, plans or scenarios.Negotiates Statement of Work/Scope of Services for client products and services.Completes project retrospectives and documentation to enable the sales, solutions, and product teams on predictable, repeatable use cases and EHR engagement processes.Reviews and translates technical documentation and specifications for EHRs and other systems to translate requirements for data configurations and custom coding needs.",Full-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,#Ehr#Managing Project Budget#Project Life Cycle#Project Management#Software Development Life Cycle,Project Manager
https://www.careerbuilder.com/job/J334326H2RFFB321BP3?ipath=CRJR223,TalentBridge,"Experience with Excel. 
Think you're the perfect candidate?
Think you're the perfect candidate?",Full-Time, GA,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,#Customer Service#Clerical Works#Sales#Administration#Retailing#Marketing,Customer Service Representative - Data entry - (Remote)
