ApplyLink,Company,Description,Jobtype,Location,Logo,Merges,Skill,Title
https://www.careerbuilder.com/job/J3V5N36L17DHDPF71ZH?ipath=CRJR472,Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your emailRadian is helping to ensure the American [ Link removed ] -  in even bigger and better ways with industry-leading [ Link removed ] -  and a comprehensive suite of [ Link removed ] - , [ Link removed ] - , [ Link removed ] - , and [ Link removed ] - .We are powered by technology, informed by data and driven to deliver new levels of service and innovation to our customers across the residential mortgage and real estate spectrum.Learn more about Radian at [ Link removed ] - . See our vision for the future at [ Link removed ] - .Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to [ Email address blocked ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200125
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,California Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Wholesaling#Mortgage Loans#Retailing#Underwriting#Consultative Selling#Management,Senior Account Manager - Southern CA
https://www.careerbuilder.com/job/J3Q8G06QNWH2HLVLGC4?ipath=CRJR471,Windstream,"Get similar jobs sent to your emailGet similar jobs sent to your emailWindstream is considered an essential business
and we are . As our company responds to COVID-19, the
safety and well being of our employees, customers, partners and communities is
our top priority!This induvial will be responsible for cross platform support managing both Windows 2012 – 2019 servers as well as Red Hat and Solaris systems. They will also be expected to help maintain infrastructure components such as Netapp Cisco UCS and eSXI clusters. The ability to work independent is critical. Strong communication and documentation skills are also critical. College degree in Engineering or a related field and 3-5 years professional level experience; or 7 years professional level related Engineering/Technical experience; or an equivalent combination of education and professional level related Engineering/Technical experience required. IND123
Help us improve CareerBuilder by providing feedback about this job:Job ID: 20002455
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default3-dda8ce02d819e5cf6b0502863c9fa6a8041345990c1dbcbcc5c1732b6731a5c1.png,https://www.careerbuilder.com#jdp_description,#Engineering#Platforming#Infrastructure#Architecture#Linux#Systems Design,Engineer III-Network Operation
https://www.careerbuilder.com/job/J3W0NZ792T3CDHJ1C5V?ipath=CRJR467,Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your email
Help us improve CareerBuilder by providing feedback about this job:Job ID: 08164
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home MD,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Financial Services#Financial Transactions#Financial Statements#Financial Analysis#Performing Account Analysis#Verification Of Income,Loan Processor II
https://www.careerbuilder.com/job/J3M2GH6N4Y6H29RRS1R?ipath=CRJR470,Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your email
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06407
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Time Management#Ensure Compliance#Retention Management#Provide Direction#Leadership#Strategic Planning,"Area Manager - Montgomery, AL"
https://www.careerbuilder.com/job/J3M1126N8J6RWPCTMQ6?ipath=CRJR469,Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailM-Hrly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06404
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Attention To Detail#Mortgage Loans#Coordinating#Underwriting#Professional Attitude#Retail Banking,"Sr. Loan Advisor - Montgomery, AL"
https://www.careerbuilder.com/job/J3Q24W6M1SJC0K831LD?ipath=CRJR465,Windstream,"Get similar jobs sent to your emailGet similar jobs sent to your emailWindstream is considered an essential business
and we are . As our company responds to COVID-19, the
safety and well being of our employees, customers, partners and communities is
our top priority!IND123   
Help us improve CareerBuilder by providing feedback about this job:Job ID: 20002779
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default1-7df719a90b0e2258adfb41fbed2276da603bf1204f7b44d20bcd874c2e3f2c63.png,https://www.careerbuilder.com#jdp_description,#Engineering#Information Security#Testing#Architecture#Voice Over Ip#Self Motivation,SDWAN Engineer
https://www.careerbuilder.com/job/J3V6NH5YWLCBC12MD39?ipath=CRJR468,Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your email
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06406
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Manage Sale Team#Business Development#Implement Sale Strategy#Address Prospective Client#Create Sale Plan#Sales Process Training,"Sales Manager - Montgomery, AL"
https://www.careerbuilder.com/job/J3T1WF6QKYNHZBG6S8L?ipath=CRJR463,Windstream,"Get similar jobs sent to your emailGet similar jobs sent to your emailWindstream is considered an essential business and we are . As our company responds to COVID-19, the safety and wellbeing of our employees, customers, partners and communities is our top prioritySenior Security Engineers partner with System Engineers,
Architects and Project Managers to plan, implement, and support complex,
technical products, solutions and architectures. Analyzes requirements to meet
demand and performance of products, systems and/or data as it relates to
Network Security. May perform engineering design evaluations which will include
cost-effective utilization of materials. May design, develop, test and
implement all components, equipment, and software within the functional areas
of the organization Provides leadership to identify security best practices and
recommendations to minimize security risks and maximize uptime and performance.
May perform administrative work relating to projects and assignments. Acts as
technical consultant within and outside assigned department in area of
expertise. Promotes positive change in the company's business strategy through
achievement of customer specific objectives and technological innovation of
practical and profitable nature. Works on problems of diverse scope. Exercise
full understanding of practices, policies and procedures. Normally receives
little instruction on day-to-day work. 

•        - Collaborate with Marketing on how to leverage existing network
capabilities that can be revenue generating, feature requests with partner
vendors for product enhancements, new vendor analysis and network expansion
capabilities as a result of market analysis.

•        – The product is directly related to the network/equipment
capabilities. Work with peers in Architecture & Technology team to determine
the full capabilities, what we want to include, work around limitations and
finalize the features to be offered to our customers. Identify ICB
capabilities/features that we may want to offer to customers on ad-hoc basis.

•        – Participate in testing vendor solutions and code revision
varieties to determine the most stable/reliable solution.  Assist with running the final selection
through internal/external trials to proof in features, overcome lab limitations
and work with real world scenarios. 

•        – Work in conjunction with Business Units to define primary
customer implementation scenarios. 
Ensure the technical requirements are gathered at the right stages and
designed according to the engineering standards.

•        - Take the defined
requirements above, work with IT and engineering systems to get them
implemented.  Also, document all
technical requirements; work with Business Units, process organization and IT
to finalize the mechanism on how technical attributes get passed through the
process.

•         Medical, Dental, Vision Insurance Plans

•         401K Plan

•         Health & Flexible Savings Account

•         Life and AD&D, Spousal Life, Child Life Insurance Plans

•         Educational Assistance Plan

•         Identity Theft, Legal, Auto & Home and Pet InsuranceWindstream Holdings, Inc., is a leading provider of advanced network communications and technology solutions for consumers, small businesses, enterprise organizations and carrier partners across the U.S.
Help us improve CareerBuilder by providing feedback about this job:Job ID: 20002740
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default4-2f7ce52a07392fe81b1f18d06df6e62b632c9488b16d620bbc81654c18edb2fd.png,https://www.careerbuilder.com#jdp_description,#Cryptography#Authentications#Information Security#Access Controls#Authorization (Computing)#Public Key Infrastructure,Network Security Service Architect
https://www.careerbuilder.com/job/J3M5TL6B82DZQLD27TJ?ipath=CRJR461,CohnReznick LLP,"Get similar jobs sent to your emailGet similar jobs sent to your emailCohnReznick LLP is seeking a  for its growing and fast-paced  team. This opportunity is both full-time and remote.The  is part of the Enterprise Architecture discipline at CohnReznick. The solutions architect is accountable for proactively and holistically leading or supporting enterprise architecture activities for creating deliverables that guide the developing direction for managing a portfolio of solutions in response to disruptive forces, and driving achieving targeted business outcomes. Solutions include systems (including applications, technologies, processes and information), shared infrastructure services and shared application services (including custom developed applications).Solutions architects provide the necessary leadership, analysis, and design tasks related to the development of an enterprise's solutions architecture. This individual creates deliverables that help develop the direction for managing the organization's portfolio of 'as is' and 'to be' solutions — including systems (inclusive of applications, processes and information), shared infrastructure services, and shared application services and components to better match targeted business outcome objectives.Solutions architects leverage and use technology solutions to enable the organization's future-state business capabilities that, in turn, drive the organization's targeted outcomes. They facilitate and orchestrate the delivery of targeted business outcomes.Learn more:[ Link removed ] -  Connect with us:[ Link removed ] - [ Link removed ] - [ Link removed ] - [ Link removed ] -  [ Link removed ] -  #CB #LI-JG1 #GD #LI-Remote
Help us improve CareerBuilder by providing feedback about this job:Job ID: 2611
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default3-dda8ce02d819e5cf6b0502863c9fa6a8041345990c1dbcbcc5c1732b6731a5c1.png,https://www.careerbuilder.com/company/cohnreznick-llp/CHM4LV743SMV6WZ94XS,#Systems Analysis#Application Development#Architecture#Infrastructure#Leadership#Information Technology,Solutions Architect
https://www.careerbuilder.com/job/J3V2BJ6KHXBV6B2QJ0K?ipath=CRJR466,"Landmark MSO, LLC","Get similar jobs sent to your emailGet similar jobs sent to your emailLandmark Health is hiring  join a growing organization to support our Data Integration Team. Our will work side by side with our IT development team to assist in the design and development of our data feeds, data warehouses, data lakes and enterprise reporting. Our  will have a strong working knowledge of ETL development, using SQL Server Integration Services (SSIS) and ability to liaison between our internal stakeholders, business partners and IT teams to determine requirements and apply business rules to data. Provide recommendations to data modeling, data ingestion of our health plans partners data and implement H-Scale tool built on top of Hadoop eco-system to integrate, scale and manage healthcare data. If you have a passion for Big Data Technologies/Hadoop, looking for long term career growth & opportunity then we want to hear from you! Preferred locations: Huntington Beach - Corporate Headquarters, OR Ellicott CIty, MD or Los Angeles, CA.If not in one of those locations, willing to consider full time work at home (REMOTE) • Architect, design, develop, implement, configure and document current and future Hadoop infrastructure• Perform software installation and configuration, database backup and recovery, storage management, performance tuning, database connectivity and security• Implement and support various components of the Hadoop ecosystem • Monitor Hadoop cluster connectivity and performance.• HDFS support and maintenance.• Setting up new Hadoop users.• Responsible for the new and existing administration of Hadoop infrastructure.• Support data modelling, design and implementation, • Work closely with infrastructure, network, database, business intelligence and application teams to ensure business applications are readily available and performing within agreed upon service levels• Develop tools for automated build test deployment and management of the platform• Continuously improve integration and delivery systems• Bachelor’s degree in Computer Science, Information Systems, Information Technology, Management Information Systems, or equivalent experience is preferred• 3+ years designing, developing and implementing solutions in Hadoop environments• 3+ years supporting technologies in the Hadoop ecosystem• Expertise with HDFS, YARN, MapReduce, Hive, Pig, Spark• Proficiency with Hadoop technologies such as Nifi, HDFS, HBase, Flume and Sqoop• Ability to write reliable, manageable and highly efficient code using Hadoop tools• Proficiency with SQL scripting• Experience in backend programming, particularly Java, JavaScript, Python, R, Scala• Working knowledge of Linux/Unix, distributed computing, networks and network security• Strong problem solving and analytical skills• Effective oral and written communication skills for both technical and non-technical audiences• Excellent systems and data analysis skills• Ability to prioritize and manage competing projects
Help us improve CareerBuilder by providing feedback about this job:Job ID: 2020-4066
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://www.careerbuilder.com/cdn/optimized/us-production/1aadbe3a708ce4bcdec9dd2b8805a233.jpg,https://www.careerbuilder.com#jdp_description,#Apache Spark#Big Data#Apache Flume#Data Ingestion#Apache Yarn#Apache Hive,Big Data Engineer
https://www.careerbuilder.com/job/J3S4GY6DP4DPH77MP35?ipath=CRJR459,Radian Group Inc,"Get similar jobs sent to your emailGet similar jobs sent to your email​Radian is helping to ensure the American [ Link removed ] -  in even bigger and better ways with industry-leading [ Link removed ] -  and a comprehensive suite of [ Link removed ] - , [ Link removed ] - , [ Link removed ] - , and [ Link removed ] - .We are powered by technology, informed by data and driven to deliver new levels of service and innovation to our customers across the residential mortgage and real estate spectrum.Learn more about Radian at [ Link removed ] - . See our vision for the future at [ Link removed ] - .Radian complies with all applicable federal, state, and local laws prohibiting discrimination in employment.  All qualified applicants will receive consideration for employment without regard to gender, age, race, color, religious creed, marital status, gender equity, sexual orientation, national origin, ethnicity, ancestry, citizenship, genetic information, disability, protected veteran status or any other characteristic protected by applicable federal, state, or local law.If you are a person with a disability and need assistance in the application process please send an e-mail message to [ Email address blocked ] - .
Help us improve CareerBuilder by providing feedback about this job:Job ID: R20200181
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,New Jersey Virtual Office,https://www.careerbuilder.com/cdn/optimized/us-production/20ba81340a99dc2a0f96099a33727f71.jpg,https://www.careerbuilder.com/company/radian-group-inc/C901TY6PNFSS2RS3RSW,#Selling Techniques#Sales#Marketing#Business Development#Demos#Customer Service,"Director, Title New Business Development (NBD)"
https://www.careerbuilder.com/job/J3S6F077Y2RJWZ586WH?ipath=CRJR460,Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your email
Help us improve CareerBuilder by providing feedback about this job:Job ID: 05176
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Mortgage Loans#Verbal Communication#Attention To Detail#Decision Making#Customer Service#Professional Responsibility,Sr. Loan Advisor - Indiana
https://www.careerbuilder.com/job/J3V7PN6VK03R0Z7T1H0?ipath=CRJR464,Windstream,"Get similar jobs sent to your emailGet similar jobs sent to your emailWe are looking for an experienced Content Strategist with a deep understanding of B2B telecommunications services or software-based solutions. The ideal candidate will have a proven track record in content development and strategy, with experience working with or in demand generation and digital marketing. This role will focus on differentiating our strategic solutions, growing our brand awareness, and communicating our company's mission and values. In this role, you will effectively collaborate with a range of stakeholders to develop data-driven content that highlights our expertise and success in the marketplace. An experienced content strategist who is obsessive about conceiving big ideas for all mediums and content typesA creative problem solver who is passionate about technology, telling stories and crafting content that resonates with IT decision-makersA dual-minded thinker: highly creative and an excellent writer but also process-driven, able think scale, and rely on data to make decisionsA contributor, who is well-versed and up to date on emerging B2B marketing strategies and best practicesWork cross-functionally to develop narratives and product marketing content translating data and insights into actionable and compelling materials Collaborate with the creative team to develop and enforce a bold and differentiating brand tone of voice throughout all marketing assetsWrite and edit copy for inbound marketing purposes and promotional copy. (Including but not limited to blogs, white papers, opinion papers, videos, infographics, video scripts, emails, website, etc.)Support efficient production of targeted communication pieces that meet strategic objectives and align with brand guidelinesPartner with project managers, designers, and other team members to ensure that materials are of the highest quality and delivered on timeMonitor content performance and develop KPIsPerform keyword research and competitive analysisContent marketing experience with a preference for agency experience or a background in journalismExpertise applying SEO best practices to write original copy that includes effective keyword placement, social media engagement strategies, and best practicesA strong understanding of how writing and conceptual ideas can tell a story on behalf of a brand and services offeredStrong sense of verbal and written skills and acute attention to detailAbility to contribute and thrive in a fast-paced environment while managing conflicting priorities A proactive and collaborative mindset, roll-up your sleeves and find the solutionExperience in Microsoft Office (especially Word and PowerPoint) and Adobe AcrobatBachelor's degree in Marketing, Digital Marketing, Public Relations Journalism or equivalent experienceWriting samples Portfolio recommended
Help us improve CareerBuilder by providing feedback about this job:Job ID: 20002520
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default3-dda8ce02d819e5cf6b0502863c9fa6a8041345990c1dbcbcc5c1732b6731a5c1.png,https://www.careerbuilder.com#jdp_description,#Digital Marketing#Inbound Marketing#Blogs#Content Development#Content Marketing#Marketing Automation,Remote Sr Content Strategist
https://www.careerbuilder.com/job/J3N7JN720CGT9NZG4NH?ipath=CRJR454,TekFortune INC,"Get similar jobs sent to your emailGet similar jobs sent to your email
Help us improve CareerBuilder by providing feedback about this job:Job ID: 17-00385
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,https://www.careerbuilder.com#jdp_description,#Application Development#Technical Support#Configure System#Software Development#Produce Clean Code#Write Code,Fullstack Java Developer
https://www.careerbuilder.com/job/J3R5VY6V5V9JKTSPNK4?ipath=CRJR456,Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailM-Hrly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06421
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,"Work From Home Salt Lake City, UT",https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Attention To Detail#Mortgage Loans#Coordinating#Underwriting#Professional Attitude#Retail Banking,"Sr. Loan Advisor - Salt Lake City, UT"
https://www.careerbuilder.com/job/J3R6BC6CMZG9Q5BVMSS?ipath=CRJR455,Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailM-Hrly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06431
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home ME,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Attention To Detail#Mortgage Loans#Coordinating#Underwriting#Professional Attitude#Retail Banking,Sr. Loan Advisor - Maine (ME)
https://www.careerbuilder.com/job/J3R15C631NVRPH6155S?ipath=CRJR458,Windstream,"Get similar jobs sent to your emailGet similar jobs sent to your emailWindstream is considered an essential business
and we are . As our company responds to COVID-19, the
safety and well being of our employees, customers, partners and communities is
our top priority!This induvial will be responsible for cross platform support managing both Windows 2012 – 2019 servers as well as Red Hat and Solaris systems. They will also be expected to help maintain infrastructure components such as Netapp Cisco UCS and eSXI clusters. The ability to work independent is critical. Strong communication and documentation skills are also critical. College degree in Engineering or a related field and 3-5 years professional level experience; or 7 years professional level related Engineering/Technical experience; or an equivalent combination of education and professional level related Engineering/Technical experience required. IND123
Help us improve CareerBuilder by providing feedback about this job:Job ID: 20002455
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default4-2f7ce52a07392fe81b1f18d06df6e62b632c9488b16d620bbc81654c18edb2fd.png,https://www.careerbuilder.com#jdp_description,#Engineering#Platforming#Infrastructure#Architecture#Linux#Systems Design,Engineer III-Network Operation
https://www.careerbuilder.com/job/J3V0226T80J9453LB9S?ipath=CRJR462,Windstream,"Get similar jobs sent to your emailGet similar jobs sent to your emailWindstream is considered an essential business
and we are . As our company responds to COVID-19, the
safety and well being of our employees, customers, partners and communities is
our top priority!This induvial will be responsible for cross platform support managing both Windows 2012 – 2019 servers as well as Red Hat and Solaris systems. They will also be expected to help maintain infrastructure components such as Netapp Cisco UCS and eSXI clusters. The ability to work independent is critical. Strong communication and documentation skills are also critical. College degree in Engineering or a related field and 3-5 years professional level experience; or 7 years professional level related Engineering/Technical experience; or an equivalent combination of education and professional level related Engineering/Technical experience required. IND123
Help us improve CareerBuilder by providing feedback about this job:Job ID: 20002455
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default2-bd8c6d17bb86a865779a69ea7731fd5bb86183b048a23de8a664038f54eba104.png,https://www.careerbuilder.com#jdp_description,#Engineering#Platforming#Infrastructure#Architecture#Linux#Systems Design,Engineer III-Network Operation
https://www.careerbuilder.com/job/J3W20979411FZFMDK4B?ipath=CRJR453,Interim HealthCare,"Get similar jobs sent to your emailGet similar jobs sent to your emailWe have an immediate need to cover multiple shifts on a case in Richford, NY.   Client is a male and has been with us for several years.  The pay for this case will be $15/hour.  Potential employees will have the option to meet with the client prior to signing on with us.  Must be PCA or HHA certified.
Help us improve CareerBuilder by providing feedback about this job:Job ID: 433873
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,https://www.careerbuilder.com/company/interim-healthcare/CHS3CG6N5TLVCG6QVDS,#Washing#Cleaning#Long Term Care#Caregiving#Bed Making#Personal Grooming,Personal Care Aide
https://www.careerbuilder.com/job/J3W04S62J24S556L9SY?ipath=CRJR457,Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailM-Hrly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06424
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home SC,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Attention To Detail#Mortgage Loans#Coordinating#Underwriting#Professional Attitude#Retail Banking,Sr. Loan Advisor - South Carolina (SC)
https://www.careerbuilder.com/job/J3M2G25Z2NV4Q39FVYM?ipath=CRJR497,Windstream,"Get similar jobs sent to your emailGet similar jobs sent to your emailWindstream is considered an essential business and we are . As our company responds to COVID-19, the safety and wellbeing of our employees, customers, partners and communities is our top prioritySenior Security Engineers partner with System Engineers,
Architects and Project Managers to plan, implement, and support complex,
technical products, solutions and architectures. Analyzes requirements to meet
demand and performance of products, systems and/or data as it relates to
Network Security. May perform engineering design evaluations which will include
cost-effective utilization of materials. May design, develop, test and
implement all components, equipment, and software within the functional areas
of the organization Provides leadership to identify security best practices and
recommendations to minimize security risks and maximize uptime and performance.
May perform administrative work relating to projects and assignments. Acts as
technical consultant within and outside assigned department in area of
expertise. Promotes positive change in the company's business strategy through
achievement of customer specific objectives and technological innovation of
practical and profitable nature. Works on problems of diverse scope. Exercise
full understanding of practices, policies and procedures. Normally receives
little instruction on day-to-day work. 

•        - Collaborate with Marketing on how to leverage existing network
capabilities that can be revenue generating, feature requests with partner
vendors for product enhancements, new vendor analysis and network expansion
capabilities as a result of market analysis.

•        – The product is directly related to the network/equipment
capabilities. Work with peers in Architecture & Technology team to determine
the full capabilities, what we want to include, work around limitations and
finalize the features to be offered to our customers. Identify ICB
capabilities/features that we may want to offer to customers on ad-hoc basis.

•        – Participate in testing vendor solutions and code revision
varieties to determine the most stable/reliable solution.  Assist with running the final selection
through internal/external trials to proof in features, overcome lab limitations
and work with real world scenarios. 

•        – Work in conjunction with Business Units to define primary
customer implementation scenarios. 
Ensure the technical requirements are gathered at the right stages and
designed according to the engineering standards.

•        - Take the defined
requirements above, work with IT and engineering systems to get them
implemented.  Also, document all
technical requirements; work with Business Units, process organization and IT
to finalize the mechanism on how technical attributes get passed through the
process.

•         Medical, Dental, Vision Insurance Plans

•         401K Plan

•         Health & Flexible Savings Account

•         Life and AD&D, Spousal Life, Child Life Insurance Plans

•         Educational Assistance Plan

•         Identity Theft, Legal, Auto & Home and Pet InsuranceWindstream Holdings, Inc., is a leading provider of advanced network communications and technology solutions for consumers, small businesses, enterprise organizations and carrier partners across the U.S.
Help us improve CareerBuilder by providing feedback about this job:Job ID: 20002740
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default5-8e8a7d2224a22a7f1fe290c8d9116f74cce0e7e9956afcdfbb765cb094b270f2.png,https://www.careerbuilder.com#jdp_description,#Cryptography#Authentications#Information Security#Access Controls#Authorization (Computing)#Public Key Infrastructure,Network Security Service Architect
https://www.careerbuilder.com/job/J3W16L6PD0Q11RDY3YB?ipath=CRJR494,Windstream,"Get similar jobs sent to your emailGet similar jobs sent to your emailWindstream is considered an essential business
and we are . As our company responds to COVID-19, the
safety and well being of our employees, customers, partners and communities is
our top priority!IND123   
Help us improve CareerBuilder by providing feedback about this job:Job ID: 20002779
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://d1d8tdgb57avhs.cloudfront.net/assets/us/company_hero/default3-dda8ce02d819e5cf6b0502863c9fa6a8041345990c1dbcbcc5c1732b6731a5c1.png,https://www.careerbuilder.com#jdp_description,#Engineering#Information Security#Testing#Architecture#Voice Over Ip#Self Motivation,SDWAN Engineer
